,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
332,0.0,1.0,0.0,1.0,0,1,0,1,experimental drug,ra,As only 10 % of XXX candidates for treatment of YYY that enter phase I trials,"As only 10% of experimental drug candidates for treatment of RA that enter phase I trials are eventually registered by the Food and Drug Administration, there is an immediate need for translational tools to facilitate early decision-making in drug development.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
336,0.0,0.0,0.0,0.0,0,0,0,1,milk consumption,knee osteoarthritis,studies showed inverse associations between YYY and XXX ( knee OA ) .,Observational studies showed inverse associations between milk consumption and knee osteoarthritis (knee OA).,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,0,0,0,0.0,0.2,0.0
186,1.0,0.0,0.0,0.0,1,0,1,0,nickel,allergy,YYY is the most common cause of contact XXX in the general population and,Nickel is the most common cause of contact allergy in the general population and the most frequently detected allergen in patients patch tested for suspected allergic contact dermatitis (ACD).,,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.1,1.0,1,0,1,1.0,0.0,1.0
28,1.0,0.0,1.0,0.0,1,0,1,0,chicken,lung injury,The pathogenic mechanism of YYY XXX caused by the bacterium is,The pathogenic mechanism of chicken lung injury caused by the bacterium is unclear.,,0.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1,0,1,1.0,0.0,1.0
236,0.3,0.1,0.8,1.0,0,0,1,0,grape seed procyanidin b2 ( gspb2 ) ,hepatic damage of diabetes , ,Our previous studies have verified that grape seed procyanidin B2 (GSPB2) played a protective effect on hepatic damage of diabetes.,,0.0,1.0,1.0,1.0,1.0,1.0,0,1,0.1,1.0,0,0,1,1.0,1.0,0.9
179,1.0,0.0,1.0,0.0,1,0,1,1,red meat,atherosclerosis,"has also suggested carnitine from YYY , as a precursor for trimethylamine-N-oxide , which has been shown to cause XXX , may increase the risk","Recent evidence has also suggested carnitine from red meat, as a precursor for trimethylamine-N-oxide, which has been shown to cause atherosclerosis, may increase the risk of suffering CVD in experimental animals.",DOID:1936,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,0.0,0.0,1.0
120,1.0,0.0,1.0,0.0,1,0,1,0,diets with high fat and carbohydrate content ,obesity,"Among other factors , XXX have been implicated in YYY .","Among other factors, diets with high fat and carbohydrate content have been implicated in obesity.",DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,1,0,1,1.0,0.0,0.7
86,0.0,0.0,1.0,0.0,0,1,0,1,mollusks,osteoporosis,"cultures and in vivo animal XXX models have demonstrated the potential for seafood-derived SBPs , including fish , YYY , crustaceans , seaweed and","In vitro cell cultures and in vivo animal osteoporosis models have demonstrated the potential for seafood-derived SBPs, including fish, mollusks, crustaceans, seaweed and microalgae, in preventing osteoporosis.",DOID:11476,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0
172,0.0,0.0,0.0,1.0,0,1,0,1,ginger,diabetes,evidence revealed the potential of YYY for reducing XXX -induced oxidative stress markers .,Recent evidence revealed the potential of ginger for reducing diabetes-induced oxidative stress markers.,DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,0,1,1,0.0,1.0,0.0
240,0.0,0.0,0.0,1.0,0,1,0,1,watermelon,systolic blood pressure,"Consumption of YYY has been associated with beneficial effects on metabolism , including reductions in XXX , improved fasting blood glucose","Consumption of watermelon has been associated with beneficial effects on metabolism, including reductions in systolic blood pressure, improved fasting blood glucose levels, and changes in hepatic metabolite accumulation.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
127,0.0,0.0,0.0,1.0,0,1,0,1,capsinoids from nonpungent chili pepper,chills,"XXX cultivar have been reported to reduce body fat mass , promote metabolism , and improve unidentified complaints of YYY .","Capsinoids from nonpungent chili pepper cultivar have been reported to reduce body fat mass, promote metabolism, and improve unidentified complaints of chills.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.4,0,0,0,0.0,0.3,0.0
234,1.0,0.0,0.0,0.0,0,0,0,1,sodium-glucose cotransporter 2 (sglt2),t2dm,"cardiovascular outcomes among patients with YYY have clearly shown that XXX inhibitors , such as empagliflozin","Recent studies on cardiovascular outcomes among patients with T2DM have clearly shown that sodium-glucose cotransporter 2 (SGLT2) inhibitors, such as empagliflozin, canagliflozin, and dapagliflozin, have cardiorenal protective effects apart from their glucose-lowering effects.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.0,0.0
244,0.0,1.0,0.0,1.0,0,1,0,1,leaves and fruits of rhus coriaria,diabetes,The XXX are traditionally used in Turkey for the treatment of YYY .,The leaves and fruits of Rhus coriaria are traditionally used in Turkey for the treatment of diabetes.,DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.6,0.0
82,0.0,0.7,0.0,1.0,0,0,0,1,chickpea flour,type 2 diabetes mellitus,mix of guar gum and YYY represents a promising approach to reduce the risk of XXX ( T2DM ) by attenuating,Food supplementation with a fiber mix of guar gum and chickpea flour represents a promising approach to reduce the risk of type 2 diabetes mellitus (T2DM) by attenuating postprandial glycemia.,DOID:9352,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
242,1.0,0.0,0.0,0.0,0,0,0,0,vegetarian diet,depression,"regarding the consumption of a XXX with mental health outcomes , specifically YYY , anxiety and stress .","Previous studies reported inconsistent findings regarding the consumption of a vegetarian diet with mental health outcomes, specifically depression, anxiety and stress.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.4,1,0,1,0.0,0.0,0.0
202,0.0,0.0,0.3,0.0,0,0,0,0,peanut,intestinal anaphylaxis,necessary for the development of YYY -induced XXX and IL-13 production in allergic,Activation of the steroidogenic enzyme CYP11A1 was shown to be necessary for the development of peanut-induced intestinal anaphylaxis and IL-13 production in allergic mice.,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,0,0,0.2,0.0,0.0
274,0.0,1.0,0.0,1.0,0,1,0,1,star anise,skin inflammation,"f. ( YYY ) has been used in traditional medicine for treatment of XXX , rheumatism , asthma ,","f. (star anise) has been used in traditional medicine for treatment of skin inflammation, rheumatism, asthma, and bronchitis.",DOID:2723,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
7,0.0,0.3,0.0,1.0,0,1,0,1,beer,alzheimer's disease,"are hop-derived bitter compounds in YYY , prevents the formation of disease pathology in a transgenic mouse model of XXX ( AD ) .","We have previously demonstrated that the consumption of iso-ÃÂÃÂÃÂÃÂ±-acids (IAA), which are hop-derived bitter compounds in beer, prevents the formation of disease pathology in a transgenic mouse model of Alzheimer's disease (AD).",DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
83,0.0,0.0,0.0,0.0,0,1,0,1,improved nutrition,inflammation,"the literature clearly showing that XXX , via the regulation of carbon dioxide produced/oxygen consumed , YYY and oxidative stress , improves","The nutrition pyramid described in our narrative review is hypothetical, even in light of several limitations of the present review; the main limitation is the fact that to date there are no randomized controlled trials in the literature clearly showing that improved nutrition, via the regulation of carbon dioxide produced/oxygen consumed, inflammation and oxidative stress, improves symptoms and/or progression of COPD.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.6,0.1,0.0
195,0.4,0.4,0.0,1.0,0,1,0,1,milk,coronary heart disease,"revealed that high consumption of YYY and dairy products may have protective effects against XXX ( CHD ) , stroke","Numerous epidemiological studies have revealed that high consumption of milk and dairy products may have protective effects against coronary heart disease (CHD), stroke, diabetes, certain cancers (such as colorectal and bladder cancers), and dementia, although the mechanisms of action are unclear.",DOID:3393,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
180,0.0,0.5,0.0,0.0,1,0,0,0,ginger root,carcinogenic,"a major component found in YYY , has been known as anti-mutagenic and anti- XXX activities that are often associated","Zingerone, a major component found in ginger root, has been known as anti-mutagenic and anti-carcinogenic activities that are often associated with its anti-oxidative and anti-inflammatory activities.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.3,0,1,0,0.0,1.0,0.0
16,1.0,0.0,1.0,0.0,1,0,1,0,gallus gallus,avian infectious bronchitis,XXX virus ( IBV ) is a coronavirus which infects chickens ( YYY ) of all ages and,Avian infectious bronchitis virus (IBV) is a coronavirus which infects chickens (Gallus gallus) of all ages and causes significant economic losses to the poultry industry worldwide.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
78,1.0,0.0,0.9,0.0,1,0,1,0,alcoholics,osteopenia,XXX or osteoporosis occurs frequently in YYY and patients with alcoholic fatty,Osteopenia or osteoporosis occurs frequently in alcoholics and patients with alcoholic fatty liver disease.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,1.0
96,0.1,0.0,0.0,0.0,1,1,0,0,fresh tomato juice,hypocitraturic recurrent stone formers,YYY may be useful in XXX due to its high content,"Fresh tomato juice may be useful in hypocitraturic recurrent stone formers due to its high content of citrate and magnesium, and low content of sodium and oxalate.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
220,0.0,0.0,0.0,0.0,0,1,0,1,vaccinium macrocarpon,urinary tract infections,"women will use botanicals for XXX XXX YYY , especially Vaccinium macrocarpon (","Younger women will use botanicals for urinary tract infections, especially Vaccinium macrocarpon (cranberry), where there is evidence for efficacy.",DOID:13148,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0,1,0,0.0,1.0,0.0
181,0.0,1.0,0.0,0.0,0,0,0,1,capsicum,hyperglycemia,) genus exhibited both anti- XXX XXX YYY and anti-hypertension potential .,All evaluated pepper (Capsicum) genus exhibited both anti-hyperglycemia and anti-hypertension potential.,DOID:4195,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,1,0,0.0,1.0,0.0
6,0.0,0.0,0.0,0.0,1,0,1,0,annona muricata,neurological syndrome,leaves of the tropical plant YYY ( soursop ) plays a role in the XXX .,"(iii) evaluate to what extent a candidate aetiological factor, the mitochondrial complex I inhibitor annonacin contained in the fruit and leaves of the tropical plant Annona muricata (soursop) plays a role in the neurological syndrome.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.4
24,1.0,0.0,1.0,1.0,1,1,0,1,allium hirtifolium boiss ,dementia,XXX and Astragalus hamosus L. are mentioned in Iranian traditional medicine documentation as therapy for a kind of YYY with the features and symptoms,Allium hirtifolium Boiss and Astragalus hamosus L. are mentioned in Iranian traditional medicine documentation as therapy for a kind of dementia with the features and symptoms similar to those of Alzheimer's disease (AD).,DOID:1307,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.2,0.2,0,0,0,0.0,0.0,0.0
171,0.0,0.5,0.0,1.0,0,1,0,1,ginger,asthma,"polyphenol that belongs to the YYY family which has long been used in Ayurveda medicines to treat various diseases such as XXX , anorexia , coughing ,","Curcumin, is a polyphenol from Curcuma longa (turmeric plant), is a polyphenol that belongs to the ginger family which has long been used in Ayurveda medicines to treat various diseases such as asthma, anorexia, coughing, hepatic diseases, diabetes, heart diseases, wound healing and Alzheimer's.",DOID:2841,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
102,1.0,0.0,0.0,0.6,1,1,0,1,almond consumption,cad,study reports the effect of XXX on UA in YYY patients .,This study reports the effect of almond consumption on UA in CAD patients.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.7,1.0,0,0,1,0.0,0.0,0.0
272,1.0,0.0,1.0,0.0,1,0,1,0,rice milk,hypoalbuminemia,Although several cases of severe XXX resulting from YYY have been described in the,"Although several cases of severe hypoalbuminemia resulting from rice milk have been described in the past, today the use of rice milk without nutritional counseling to treat eczema is still a continuing, poor practice.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,1.0
14,0.0,0.0,0.0,0.0,1,0,0,0,wine,ad,showed that moderate consumption of XXX was associated with a lower risk of developing YYY .,We also showed that moderate consumption of wine was associated with a lower risk of developing AD.,,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,0,1,0.0,0.0,0.0
141,1.0,0.0,1.0,0.0,1,0,1,0,coffee,hypertension,"those who do not use YYY and tea ( AOR 1.52 , 95 % CI : 1.03-2.24 ) had significantly higher likelihood of XXX .","Respondents with overweight (AOR 1.44, 95%CI: 1.02-2.02), khat chewing (AOR3.31, 95%CI: 1.94-5.64), low fruit and/or vegetable consumption (AOR 1.27, 95%CI: 1.05-1.53) and those who do not use coffee and tea (AOR 1.52, 95%CI: 1.03-2.24) had significantly higher likelihood of hypertension.",DOID:10763,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.4,0.5,0,0,1,0.1,0.0,0.0
273,0.0,0.0,1.0,0.0,1,0,1,0,cereals,hypersensitivity,XXX to YYY may occur via inhalation or,Hypersensitivity to cereals may occur via inhalation or ingestion.,DOID:1205,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.9,1.0,1,0,0,1.0,0.0,1.0
21,0.0,0.0,1.0,0.0,1,0,1,0,oncorhynchus tshawytscha,heart and skeletal muscle inflammation,PRV-1 causes XXX ( HSMI ) in Atlantic salmon ( Salmo salar ) and is associated with jaundice syndrome in farmed chinook salmon ( YYY ) .,PRV-1 causes heart and skeletal muscle inflammation (HSMI) in Atlantic salmon (Salmo salar) and is associated with jaundice syndrome in farmed chinook salmon (Oncorhynchus tshawytscha).,,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,1.0
230,0.0,0.0,0.0,0.0,0,0,0,0,ultra-processed food,obesity,"XXX consumption has been associated with several health outcomes such as YYY , hypertension , cardiovascular disease","Ultra-processed food consumption has been associated with several health outcomes such as obesity, hypertension, cardiovascular disease and cancer.",DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.1,0.0,0,0,0,0.0,0.0,0.0
32,0.0,0.0,0.4,1.0,0,1,0,1,morus alba,stroke,Mulberry ( XXX L. ) leaves are widely used as herbal tea to prevent heat YYY .,Mulberry (Morus alba L.) leaves are widely used as herbal tea to prevent heat stroke.,DOID:6713,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.9,0.0
290,0.0,0.0,0.0,0.0,0,0,0,0,less healthy diet,asthma,"a significant positive association between XXX , as expressed by higher FSAm-NPS DI , and the YYY symptom score .","We observed a significant positive association between less healthy diet, as expressed by higher FSAm-NPS DI, and the asthma symptom score.",DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,1,0,1,1.0,0.0,0.0
119,0.0,0.0,0.0,0.8,0,1,0,1,tea polyphenols,cancer,"XXX are known to prevent various ailments like YYY , atherosclerosis , hypertension and","Tea polyphenols are known to prevent various ailments like cancer, atherosclerosis, hypertension and diabetes.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
70,0.0,0.0,1.0,0.0,1,0,1,0,cabbage,migraine attacks,"XXX have been produced most frequently by cow milk ( in 10 out of 17 patients ) , YYY , flour and eggs in","Migraine attacks have been produced most frequently by cow milk (in 10 out of 17 patients), cabbage, flour and eggs in 5 patients, preservatives, cottage and Swiss cheese, porcine meat in 4 patients, colorants and chocolate in 3 patients, beef, strawberries, lemons and butter in 2 patients.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.6,0.0,0.0
95,0.1,1.0,0.0,1.0,0,1,0,1,fruit,cardiovascular and cerebrovascular diseases,considered a protective effect against XXX XXX YYY ( CVDs ) .,Fruit and vegetable consumption was considered a protective effect against cardiovascular and cerebrovascular diseases (CVDs).,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0,1,0,0.0,1.0,0.0
198,0.0,1.0,0.0,1.0,0,1,0,1,essential oil,immune disorders,", we hypothesized that its YYY may be used to treat XXX .","Because Magonlia Flos was described as an aromatic material in ancient Chinese texts, we hypothesized that its essential oil may be used to treat immune disorders.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
239,0.0,0.6,0.0,0.0,0,1,0,1,red yeast rice,blood stasis,XXX is a food fermentation product widely used to promote blood circulation and remove YYY .,Red yeast rice is a food fermentation product widely used to promote blood circulation and remove blood stasis.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
12,1.0,0.0,0.1,0.0,1,0,0,1,aluminium,neurotoxin,"( Al ) , a XXX XXX YYY , has lately been implicated","Aluminium (Al), a neurotoxin, has lately been implicated as one of the possible causal factors contributing to Alzheimer's disease.",,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0.2,1.0,0,0,0,0.0,0.2,0.0
109,0.0,0.0,0.0,0.0,0,1,0,1,wine,cognitive decline,potential role for grapes or YYY in slowing XXX and other effects of aging,Some studies have shown a potential role for grapes or wine in slowing cognitive decline and other effects of aging.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.2
52,0.6,0.0,0.0,0.0,1,0,0,0,cocoa,cvd,"natural polyphenol-rich foods , and XXX in particular , has been related to a reduced risk of YYY , including coronary heart disease","The consumption of natural polyphenol-rich foods, and cocoa in particular, has been related to a reduced risk of CVD, including coronary heart disease and stroke.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
81,0.8,0.0,0.0,0.1,1,0,0,1,beans,diabetes,Vegetables and YYY are nutrient-dense foods with innate potential to mediate XXX in a variety of cultures,Vegetables and beans are nutrient-dense foods with innate potential to mediate diabetes in a variety of cultures.,DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.5
164,0.1,0.0,1.0,0.0,0,1,0,1,maslinic acid,hyperglycaemia,") , an isomer of YYY , has been reported to ameliorate the intermediate XXX found in prediabetes ; however","Bredemolic acid (BA), an isomer of maslinic acid, has been reported to ameliorate the intermediate hyperglycaemia found in prediabetes; however, the effects of this triterpene on cardiovascular function have not yet been determined.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
337,0.0,1.0,0.0,1.0,0,1,0,1,citrus aurantium l. (tpe-ca),inflammatory diseases,"Total phenolic extracts of XXX are rich in dietary bioactive flavonoids , which show beneficial effects on liver health and are regarded as therapeutic tools against YYY .","Total phenolic extracts of Citrus aurantium L. (TPE-CA) are rich in dietary bioactive flavonoids, which show beneficial effects on liver health and are regarded as therapeutic tools against inflammatory diseases.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
207,0.8,0.0,1.0,0.0,1,0,1,0,eggs,allergic reaction,"YYY and their derived products are common foods that can induce food XXX , especially in children .","Eggs and their derived products are common foods that can induce food allergic reaction, especially in children.",,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0.8,1.0,1,0,1,1.0,0.0,1.0
20,1.0,0.0,1.0,0.0,1,0,1,0,chicken respiratory tract,infectious bronchitis,YYY ( IB ) is a viral infection of the XXX that causes substantial economic burden,Infectious bronchitis (IB) is a viral infection of the chicken respiratory tract that causes substantial economic burden on the industry.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0
129,0.1,0.0,0.0,0.0,0,0,0,0,ultra-processed foods,noncommunicable chronic diseases,Processed and YYY ( UPF ) consumption has been associated with development of XXX ( NCD ) .,Processed and ultra-processed foods (UPF) consumption has been associated with development of noncommunicable chronic diseases (NCD).,,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0,1,0.0,0.0,0.0
66,0.0,0.0,0.0,1.0,0,0,0,1,well-balanced diet,osteoporosis,", as part of a XXX , may reduce the risk of YYY .","Health claims describe the relation between a food substance and the risk of disease, e.g., ""Adequate calcium and vitamin D throughout life, as part of a well-balanced diet, may reduce the risk of osteoporosis.",DOID:11476,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.4,0.0
196,0.8,0.0,0.0,0.0,1,0,1,0,pistachio,allergic,"XXX and cashew contain allergenic proteins , which causes them to be removed from the diet of YYY people .","Pistachio and cashew contain allergenic proteins, which causes them to be removed from the diet of allergic people.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,1,0,0,0.0,0.0,0.0
93,1.0,0.0,1.0,0.0,1,0,1,0,calcium,hypercalciuria,"Although YYY supplementation can cause XXX , the risk of nephrolithiasis","Although calcium supplementation can cause hypercalciuria, the risk of nephrolithiasis has been shown to decrease rather than increase among subjects who had a higher calcium intake.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,1.0
308,0.0,0.0,0.4,0.0,1,0,1,0,lemon seed,ige-mediated hypersensitivity,We report a case of XXX to YYY .,We report a case of IgE-mediated hypersensitivity to lemon seed.,DOID:1205,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,0.0,0.0,1.0
207,0.0,1.0,0.0,1.0,0,1,0,1,curcuma longa,wound,", such as anti-inflammatory , XXX YYY healing and anti-cancer effects .","Curcumin is a naturally occurring polyphenol found in Curcuma longa with multiple therapeutic properties, such as anti-inflammatory, wound healing and anti-cancer effects.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
250,0.0,0.7,0.0,1.0,0,1,0,1,olea europaea,inflammation,been shown to reduce systemic XXX YYY in other animal models .,Bioactive extracts from Olea europaea have anti-inflammatory activity and have been shown to reduce systemic inflammation in other animal models.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,1,0,0.4,1.0,0.1
188,1.0,0.0,0.0,0.0,0,1,0,1,selective nutrition,malnutrition,XXX therapy for ASD and brain function shows improvement in behavioral changes and reduction in YYY seemingly associated with the allergies,Selective nutrition therapy for ASD and brain function shows improvement in behavioral changes and reduction in malnutrition seemingly associated with the allergies or food intolerances to gluten.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0
73,1.0,0.0,1.0,0.0,1,0,1,0,flour,respiratory symptoms,at high risk of developing XXX due to exposure to YYY dust in their working environment,Flour mill workers are at high risk of developing respiratory symptoms due to exposure to flour dust in their working environment.,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,1.0
165,0.1,0.0,1.0,0.0,1,1,0,1,blueberries,obesity-linked metabolic diseases,"Blueberry consumption can prevent XXX , and it has been proposed that the polyphenol content of YYY may contribute to these effects","Blueberry consumption can prevent obesity-linked metabolic diseases, and it has been proposed that the polyphenol content of blueberries may contribute to these effects.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.2,0,1,0,0.0,1.0,0.0
278,0.0,0.0,0.0,0.0,0,0,0,0,high fructose corn syrup sweetened soft drink ,asthma,intake has been linked with XXX YYY in US high-schoolers .,High fructose corn syrup (HFCS) sweetened soft drink intake has been linked with asthma in US high-schoolers.,DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.1,1.0,0,0,1,0.0,0.0,0.0
56,0.0,1.0,0.0,1.0,0,1,0,1,wheat flour,neural tube defects,"grains ( e.g . , YYY ) with folic acid , which began in the United States in 1998 , is an example of a successful intervention that significantly reduced the rate of XXX ( NTDs ) .","The mandatory fortification of enriched cereal grains (e.g., wheat flour) with folic acid, which began in the United States in 1998, is an example of a successful intervention that significantly reduced the rate of neural tube defects (NTDs).",DOID:0080074,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.6,0,1,0,0.0,1.0,0.0
259,0.0,1.0,0.0,0.0,0,0,0,1,milk,airway obstruction,"in vitamin A such as YYY , protects against the development of XXX was tested in a subsample","The hypothesis that vitamin A, or foods rich in vitamin A such as milk, protects against the development of airway obstruction was tested in a subsample of data from the 1971-1975 National Health and Nutrition Examination Survey.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
311,0.0,0.0,0.7,0.0,1,0,1,0,buckwheat flour,allergy to buckwheat,"store were occupationally exposed to YYY and developed immediate XXX , which was confirmed by","Three cooks, two bakers, and a worker in a grocery store were occupationally exposed to buckwheat flour and developed immediate allergy to buckwheat, which was confirmed by skin prick testing and measurement of specific immunoglobulin E antibodies.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,1.0
241,1.0,0.0,0.1,0.0,0,0,0,1,processed meat,type 2 diabetes,food substitutions for red and YYY on the risk of XXX .,There is sparse evidence for the association of suitable food substitutions for red and processed meat on the risk of type 2 diabetes.,DOID:9352,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
276,1.0,0.0,0.0,0.0,1,0,0,0,significant alteration in food consumption,subchronic oral toxicity,"In the YYY , data revealed that several XXX , water consumption , protein","In the subchronic oral toxicity, data revealed that several significant alteration in food consumption, water consumption, protein excretion, WBCs levels, TGs, BUN levels, and the absolute and relative weights in the liver, spleen and lungs.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
113,1.0,1.0,0.0,0.0,1,1,0,1,tea,vd,"a vegetable-based diet , and XXX were protective factors for YYY .","A high educational level, a vegetable-based diet, and tea were protective factors for VD.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1,0.0,0.5,0.0
74,1.0,0.0,1.0,0.0,1,0,1,0,antiepileptic drugs,epilepsy,50 years and older with YYY face an increased risk of fracture associated both with age and with the use of XXX .,Adults aged 50 years and older with epilepsy face an increased risk of fracture associated both with age and with the use of antiepileptic drugs.,DOID:1826,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.1,0.5,1,0,0,0.0,0.0,0.0
16,1.0,0.0,1.0,0.0,1,0,1,0,chicken peripheral,infection,chicken macrophage cell line and XXX blood mononuclear cell-derived macrophages ( PBMCs-MÃÂÃÂÃÂÃÂ ) were infected with IBV at multiplicity of YYY ( MOI ) of 10,"In this study, the HD11 chicken macrophage cell line and chicken peripheral blood mononuclear cell-derived macrophages (PBMCs-MÃÂÃÂÃÂÃÂ) were infected with IBV at multiplicity of infection (MOI) of 10.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
