,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
282,0.0,0.0,0.3,0.9,0,0,1,0,shells of embryonated eggs,chlamydia-qpcr,YYY determined that 97.6 % of XXX ( 287/294 ) from a,Chlamydia-qPCR determined that 97.6% of shells of embryonated eggs (287/294) from a breeding farm were positive for C. gallinacea.,DOID:11263,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.0,0.0
208,1.0,0.0,1.0,0.0,1,0,1,0,diet,food allergy,"The steep rise in XXX ( FA ) has evoked environmental factors involved in disease pathogenesis , including the gut microbiota , YYY , and their metabolites .","The steep rise in food allergy (FA) has evoked environmental factors involved in disease pathogenesis, including the gut microbiota, diet, and their metabolites.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,1,0,0,0.8,0.0,0.0
235,0.0,1.0,0.0,0.9,0,1,0,1,tea,type 2 diabetes,"YYY is cultivated around the world , and its polysaccharide components are reported to be an effective approach for managing XXX with fewer adverse effects than","Tea is cultivated around the world, and its polysaccharide components are reported to be an effective approach for managing type 2 diabetes with fewer adverse effects than medication.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0,1,0,0.0,1.0,0.0
123,0.0,1.0,0.0,1.0,0,1,0,1,folic acid,stroke,The CSPPT ( China YYY Primary Prevention Trial ) demonstrated a significant risk reduction of first stroke in hypertensive patients treated with enalapril plus XXX compared with those with enalapril,"The CSPPT (China Stroke Primary Prevention Trial) demonstrated a significant risk reduction of first stroke in hypertensive patients treated with enalapril plus folic acid compared with those with enalapril alone, but the lifetime stroke-free survival associated with the treatment is unknown.",DOID:6713,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
106,1.0,0.0,0.0,1.0,1,0,0,1,nutrition,ad,"Accumulating evidence suggests that XXX ( e.g . , via fruit , vegetables , fish ) is important for optimizing cognition and reducing risk of YYY .","Accumulating evidence suggests that nutrition (e.g., via fruit, vegetables, fish) is important for optimizing cognition and reducing risk of AD.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,1.0,0,1,0,1,apple juice,cancer,"the current knowledge on potential YYY preventive effects of apples , XXX and apple extracts ( jointly","The present review will summarize the current knowledge on potential cancer preventive effects of apples, apple juice and apple extracts (jointly designated as apple products).",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
2,1.0,0.0,0.9,0.0,0,1,1,0,arctic charr (salvelinus alpinus),skin redness,"Using XXX as model species , we hypothesized that YYY and allocation of carotenoids between","Using Arctic charr (Salvelinus alpinus) as model species, we hypothesized that skin redness and allocation of carotenoids between skin and muscle (redness ratio) will be positively and negatively associated with parasites using the fish as an intermediate and final host, respectively.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
240,0.0,0.0,0.0,1.0,0,1,0,1,watermelon,systolic blood pressure,"Consumption of YYY has been associated with beneficial effects on metabolism , including reductions in XXX , improved fasting blood glucose","Consumption of watermelon has been associated with beneficial effects on metabolism, including reductions in systolic blood pressure, improved fasting blood glucose levels, and changes in hepatic metabolite accumulation.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
230,0.0,0.0,0.0,0.0,0,0,0,0,ultra-processed food,obesity,"XXX consumption has been associated with several health outcomes such as YYY , hypertension , cardiovascular disease","Ultra-processed food consumption has been associated with several health outcomes such as obesity, hypertension, cardiovascular disease and cancer.",DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.1,0.0,0,0,0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0,0,1,0,wheat flour,rhinitis,Sensitization to inhaled XXX may lead to occupational YYY and/or asthma .,Sensitization to inhaled wheat flour may lead to occupational rhinitis and/or asthma.,DOID:4483,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,1,0,1,0.0,0.0,0.0
100,0.0,0.0,0.2,0.0,0,1,0,0,vegetable,nephrolithiasis,useful biomarkers of fruit and YYY ( FAV ) intake in XXX .,Urinary hippuric acid (HA) and citrate can represent useful biomarkers of fruit and vegetable (FAV) intake in nephrolithiasis.,DOID:585,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,0,1,0,0.0,0.9,0.0
70,0.0,0.0,1.0,0.0,1,0,1,0,cabbage,migraine attacks,"XXX have been produced most frequently by cow milk ( in 10 out of 17 patients ) , YYY , flour and eggs in","Migraine attacks have been produced most frequently by cow milk (in 10 out of 17 patients), cabbage, flour and eggs in 5 patients, preservatives, cottage and Swiss cheese, porcine meat in 4 patients, colorants and chocolate in 3 patients, beef, strawberries, lemons and butter in 2 patients.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.6,0.0,0.0
122,0.9,0.1,0.0,1.0,0,1,0,1,whey protein (wp),hypertension,"Besides their nutritional value , XXX peptides are food components retaining important pharmacological properties for controlling YYY .","Besides their nutritional value, whey protein (WP) peptides are food components retaining important pharmacological properties for controlling hypertension.",DOID:10763,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.6,0.0
374,0.0,0.0,0.0,0.0,1,0,1,0,low diet quality,micronutrient malnutrition,YYY is a driver of general and XXX in urban and rural areas,Low diet quality is a driver of general and micronutrient malnutrition in urban and rural areas.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.2,0.0
109,0.0,1.0,0.0,1.0,0,1,0,1,green tea,infectious diseases,", phytochemicals contained mainly in YYY , exhibit antiviral activity against various acute XXX experimentally .","Catechins, phytochemicals contained mainly in green tea, exhibit antiviral activity against various acute infectious diseases experimentally.",DOID:0050117,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
11,1.0,1.0,0.0,1.0,0,1,0,1,taraxacum officinale,inflammatory diseases,"YYY ( L. ) , commonly called dandelion has been used for centuries as a natural medicine to treat XXX including some metabolic alterations associated","Taraxacum officinale (L.), commonly called dandelion has been used for centuries as a natural medicine to treat inflammatory diseases including some metabolic alterations associated with obesity.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
404,1.0,0.0,0.0,0.0,0,1,0,1,yogurt,human disease,judicious use of milk and YYY could prevent a high proportion of XXX .,The judicious use of milk and yogurt could prevent a high proportion of human disease.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
80,0.0,0.0,0.0,1.0,0,1,0,1,peas,cardiovascular disease,"Pulses , including YYY , are a good source of protein , dietary fiber , folic acid , and iron and are reported to reduce the risk for XXX and diabetes .","Pulses, including peas, are a good source of protein, dietary fiber, folic acid, and iron and are reported to reduce the risk for cardiovascular disease and diabetes.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
290,0.0,0.0,0.0,0.0,0,0,0,0,less healthy diet,asthma,"a significant positive association between XXX , as expressed by higher FSAm-NPS DI , and the YYY symptom score .","We observed a significant positive association between less healthy diet, as expressed by higher FSAm-NPS DI, and the asthma symptom score.",DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,1,0,1,1.0,0.0,0.0
328,0.0,0.2,0.0,0.0,0,1,1,0,certain foods,obesity,"Portion sizes for XXX have been increasing dramatically in recent years alongside YYY rates , concurring with the","Portion sizes for certain foods have been increasing dramatically in recent years alongside obesity rates, concurring with the phenomenon of the portion size effect (more is consumed when more is offered).",DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.3,0.0
109,0.0,0.0,0.0,0.0,0,1,0,1,wine,cognitive decline,potential role for grapes or YYY in slowing XXX and other effects of aging,Some studies have shown a potential role for grapes or wine in slowing cognitive decline and other effects of aging.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.2
186,1.0,0.0,1.0,0.0,1,1,0,1,zingiber officinale,hyperglycemia,was previously reported to ameliorate XXX YYY in type 2 diabetic mice,"[6]-Gingerol, a major component of Zingiber officinale, was previously reported to ameliorate hyperglycemia in type 2 diabetic mice.",DOID:4195,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.2,1.0,0,1,0,0.0,1.0,0.0
78,1.0,0.0,1.0,0.0,1,0,1,0,flour,diabetes,"food-additive , intaken daily through YYY causes XXX and genotoxicity by inducing chromosomal-aberration","Alloxan (ALX), a food-additive, intaken daily through flour causes diabetes and genotoxicity by inducing chromosomal-aberration and DNA-damage.",DOID:9351,1.0,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0,0.0,0.0,1.0
274,0.0,1.0,0.0,1.0,0,1,0,1,star anise,skin inflammation,"f. ( YYY ) has been used in traditional medicine for treatment of XXX , rheumatism , asthma ,","f. (star anise) has been used in traditional medicine for treatment of skin inflammation, rheumatism, asthma, and bronchitis.",DOID:2723,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
98,0.7,0.0,0.0,1.0,0,1,0,1,salt,stone recurrence in hypercalciuric renal stone formers,containment of animal protein and YYY can decrease significantly urinary supersaturation for calcium oxalate and reduce the relative risk of XXX .,A diet based on a adequate intake of calcium (1000-1200 mg per day) and containment of animal protein and salt can decrease significantly urinary supersaturation for calcium oxalate and reduce the relative risk of stone recurrence in hypercalciuric renal stone formers.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
8,0.0,0.8,0.0,1.0,0,1,0,1,apium graveolens,hypertension,"XXX L. is a traditional Chinese medicine prescribed as a treatment for YYY , gout , and diabetes","Apium graveolens L. is a traditional Chinese medicine prescribed as a treatment for hypertension, gout, and diabetes.",DOID:10763,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
257,1.0,0.0,1.0,0.0,1,0,1,0,eggs,infectious bronchitis,"Plymouth Rock birds producing hatching YYY , XXX ( IB ) caused a","In 35 flocks comprising almost 100,000 White Plymouth Rock birds producing hatching eggs, infectious bronchitis (IB) caused a decline in production which appeared to be connected with the age of the birds, when the outbreak started (table I).",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,1,0,0,1.0,0.0,1.0
40,0.0,1.0,0.0,1.0,0,1,0,1,cocoa polyphenols,metabolic disturbances,adjuvant for the treatment of XXX XXX YYY .,Cocoa polyphenols exhibit high antioxidant activity and have been proposed as a potential adjuvant for the treatment of metabolic disturbances.,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.9,1.0,0,1,1,0.0,1.0,0.0
355,1.0,0.0,0.0,0.0,0,0,0,0,iron fortifiers,iron-deficiency anemia,"XXX ( IDA ) is a major global public health problem , and the YYY in diet are clearly needed","Iron-deficiency anemia (IDA) is a major global public health problem, and the iron fortifiers in diet are clearly needed in the prevention and improvement of IDA for humans.",DOID:11758,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.1,0.0
26,1.0,0.0,1.0,0.0,0,0,1,0,chicken,infectious bronchitis,XXX ( IB ) affects YYY of all ages and poses,Infectious bronchitis (IB) affects chicken of all ages and poses major economic loses to the poultry industry worldwide.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
4,0.6,0.0,0.0,0.1,0,1,0,1,alcoholic beverages,dementia,Moderate consumption of XXX reduces the risk of YYY and cognitive decline .,Moderate consumption of alcoholic beverages reduces the risk of dementia and cognitive decline.,DOID:1307,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.3
39,0.0,0.9,0.0,1.0,0,1,0,1,extra virgin olive oil,glycemia,"Oleuropein , a component of XXX ( EVOO ) , reduces post-prandial YYY with a mechanism counteracting oxidative","Oleuropein, a component of extra virgin olive oil (EVOO), reduces post-prandial glycemia with a mechanism counteracting oxidative stress-mediated incretin down-regulation.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.1,0.0
148,0.0,1.0,0.0,0.0,0,1,0,1,garlic,ailments,remedy for a variety of XXX XXX YYY and is also known for,"Garlic (Allium sativum) is a popular spice, a remedy for a variety of ailments and is also known for its medicinal uses as an antibiotic, antithrombotic and antineoplastic agent.",,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.5,0.0,0,1,0,0.0,1.0,0.0
180,0.0,0.5,0.0,0.0,1,0,0,0,ginger root,carcinogenic,"a major component found in YYY , has been known as anti-mutagenic and anti- XXX activities that are often associated","Zingerone, a major component found in ginger root, has been known as anti-mutagenic and anti-carcinogenic activities that are often associated with its anti-oxidative and anti-inflammatory activities.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.3,0,1,0,0.0,1.0,0.0
129,1.0,0.0,1.0,0.0,1,0,1,0,garlic,hemolytic anemia,") from boiled onion and YYY , respectively , as causative agents of XXX in dogs .","We recently identified sodium n-propyl thiosulfate (NPTS) and sodium 2-propenyl thiosulfate (2PTS) from boiled onion and garlic, respectively, as causative agents of hemolytic anemia in dogs.",DOID:583,1.0,0.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1,0,1,1.0,0.0,0.9
313,0.0,0.0,1.0,0.0,1,0,1,0,almond,allergy,have demonstrated that diagnosis of YYY XXX based on extract-sIgE tests display,Oral food challenges have demonstrated that diagnosis of almond allergy based on extract-sIgE tests display low specificity.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0,0,0,1.0,0.0,0.0
345,1.0,0.0,1.0,0.0,0,0,1,0,flour dust,developing rheumatoid arthritis,", paper , textile and YYY and the risk of XXX ( RA ) .","We estimated the association between occupational exposures to five different organic dusts: wood, animal, paper, textile and flour dust and the risk of developing rheumatoid arthritis (RA).",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.1
336,0.0,0.0,0.0,0.0,0,0,0,1,milk consumption,knee osteoarthritis,studies showed inverse associations between YYY and XXX ( knee OA ) .,Observational studies showed inverse associations between milk consumption and knee osteoarthritis (knee OA).,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,0,0,0,0.0,0.2,0.0
406,1.0,0.0,0.0,1.0,0,1,0,1,fish oil,alzheimer's disease,Long-term YYY ( FO ) supplementation is able to improve XXX ( AD ) pathology .,Long-term fish oil (FO) supplementation is able to improve Alzheimer's disease (AD) pathology.,DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
244,0.0,1.0,0.0,1.0,0,1,0,1,leaves and fruits of rhus coriaria,diabetes,The XXX are traditionally used in Turkey for the treatment of YYY .,The leaves and fruits of Rhus coriaria are traditionally used in Turkey for the treatment of diabetes.,DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.6,0.0
231,0.2,1.0,0.4,0.0,0,1,0,1,sage,diabetic,Salvia officinalis L. ( YYY ) is a medicinal plant used as an ingredient in foods and beverages and displays a wide range of biological and pharmacological activities including anti- XXX effects .,Salvia officinalis L. (sage) is a medicinal plant used as an ingredient in foods and beverages and displays a wide range of biological and pharmacological activities including anti-diabetic effects.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5,0.3,0,1,0,0.0,1.0,0.0
377,1.0,0.0,0.0,0.0,1,0,0,0,iron fortifiers in diets,iron-deficiency anemia,"YYY is an important health problem in global public issues , and development of XXX is essential for the decrease","Iron-deficiency anemia is an important health problem in global public issues, and development of iron fortifiers in diets is essential for the decrease of iron deficiency.",DOID:11758,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0
194,1.0,0.0,0.7,0.0,0,0,1,0,cow's milk protein,allergy,"Cow 's milk protein XXX YYY , which occurs in approximately","Cow's milk protein allergy, which occurs in approximately 5-10% of the population of infants and children, has become an important public food safety problem.",,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.7,0.6,1,0,0,0.0,0.0,0.0
198,1.0,0.0,1.0,0.0,1,0,1,0,milk,atherosclerosis,as a potential promotor of XXX XXX YYY and coronary heart disease because,Milk is often seen as a potential promotor of atherosclerosis and coronary heart disease because it is a source of cholesterol and saturated fatty acids.,DOID:1936,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1,0,1,0.0,0.7,0.0
112,1.0,0.0,0.9,0.5,1,1,0,1,functional foods,pathogenic viral infections,"YYY optimize the immune system capacity to prevent and control XXX , while physical activity augments","Functional foods optimize the immune system capacity to prevent and control pathogenic viral infections, while physical activity augments such protective benefits.",DOID:934,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
403,0.0,0.0,0.0,0.0,0,1,0,1,rice,ad,layer and bran of Brown XXX ( BR ) help maintain good health and prevent YYY .,Components of the germ layer and bran of Brown rice (BR) help maintain good health and prevent AD.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.5,0.0
198,0.0,1.0,0.0,1.0,0,1,0,1,essential oil,immune disorders,", we hypothesized that its YYY may be used to treat XXX .","Because Magonlia Flos was described as an aromatic material in ancient Chinese texts, we hypothesized that its essential oil may be used to treat immune disorders.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
263,0.0,0.0,0.0,1.0,0,1,0,1,native olive oil,stroke,mediterranean diet with nuts and/or XXX considerably reduces YYY risk by 47 % respectively,"The only evidence from randomised controlled trials is, that a mediterranean diet with nuts and/or native olive oil considerably reduces stroke risk by 47% respectively 31%, however not the risk of myocardial infarction and death.",DOID:6713,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
423,0.0,0.9,0.0,0.0,0,1,0,0,indian yellow curry,cancer,", a compound found in XXX , is known to possess various biological activities , including anti-oxidant , anti-inflammatory , and anti- YYY activities .","Curcumin, a compound found in Indian yellow curry, is known to possess various biological activities, including anti-oxidant, anti-inflammatory, and anti-cancer activities.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5,0.0,0,0,0,0.0,1.0,0.0
12,1.0,0.0,0.1,0.0,1,0,0,1,aluminium,neurotoxin,"( Al ) , a XXX XXX YYY , has lately been implicated","Aluminium (Al), a neurotoxin, has lately been implicated as one of the possible causal factors contributing to Alzheimer's disease.",,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0.2,1.0,0,0,0,0.0,0.2,0.0
182,0.0,0.0,0.0,1.0,0,1,0,1,ginger,human ailments,"Besides its food-additive functions , YYY has a long history of medicinal use for the treatment of a variety of XXX including common colds , fever","Besides its food-additive functions, ginger has a long history of medicinal use for the treatment of a variety of human ailments including common colds, fever, rheumatic disorders, gastrointestinal complications, motion sickness, diabetes, cancer, etc.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
28,0.0,0.0,1.0,0.0,1,1,0,1,tofu,dementia,", Hawai'i and China , YYY , which can contain high levels of phytoestrogens , was found to increase XXX risk .","In older people in Indonesia, Hawai'i and China, tofu, which can contain high levels of phytoestrogens, was found to increase dementia risk.",DOID:1307,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.7,1,0,0,1.0,0.0,1.0
37,1.0,0.0,1.0,0.0,1,0,1,0,chocolate,dental erosions,"Potential predictors for XXX were : gender , age , chronic use of antidepressants and proton pump inhibitors ( PPI ) , diabetes mellitus , body mass index , heartburn and acid regurgitation scores , YYY intake , reflux esophagitis and","Potential predictors for dental erosions were: gender, age, chronic use of antidepressants and proton pump inhibitors (PPI), diabetes mellitus, body mass index, heartburn and acid regurgitation scores, chocolate intake, reflux esophagitis and hiatal hernia.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,1.0,1.0,0.0
166,0.0,1.0,0.0,1.0,0,1,0,1,red yeast rice,coronary heart disease,", an extract derived from YYY , is commonly employed as a traditional Chinese medicine for treating XXX , improving endothelial function ,","Xuezhikang (XZK), an extract derived from red yeast rice, is commonly employed as a traditional Chinese medicine for treating coronary heart disease, improving endothelial function, decreasing blood lipids and preventing other cardiovascular events both within China and globally.",DOID:3393,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
270,0.9,1.0,0.0,1.0,0,1,0,1,hard water,atopic dermatitis,"of Dead Sea salt , YYY , commercial baby cleansers , oatmeal , rice , and natural oils as bathing additives for the treatment of XXX .","This review summarizes the mechanism and effects of Dead Sea salt, hard water, commercial baby cleansers, oatmeal, rice, and natural oils as bathing additives for the treatment of atopic dermatitis.",DOID:3310,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
393,0.0,0.0,0.0,0.0,0,0,0,1,green tea from camellia sinensis,memory deficits,"XXX plays a neuroprotective role in different neurodegenerative conditions , such as YYY in Alzheimer disease ( AD","Green tea from Camellia sinensis plays a neuroprotective role in different neurodegenerative conditions, such as memory deficits in Alzheimer disease (AD).",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.8,0.0
195,0.4,0.4,0.0,1.0,0,1,0,1,milk,coronary heart disease,"revealed that high consumption of YYY and dairy products may have protective effects against XXX ( CHD ) , stroke","Numerous epidemiological studies have revealed that high consumption of milk and dairy products may have protective effects against coronary heart disease (CHD), stroke, diabetes, certain cancers (such as colorectal and bladder cancers), and dementia, although the mechanisms of action are unclear.",DOID:3393,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
429,1.0,1.0,0.1,1.0,0,1,0,1,shenzao jiannao oral liquid (szjn),insomnia,"XXX , a traditional Chinese preparation approved by the China Food and Drug Administration ( CFDA ) , is used for the treatment of YYY and mind fatigue at present","Shenzao jiannao oral liquid (SZJN), a traditional Chinese preparation approved by the China Food and Drug Administration (CFDA), is used for the treatment of insomnia and mind fatigue at present for its efficacy of nourishing kidneys.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
267,1.0,0.0,1.0,0.0,1,0,1,0,wheat,allergic reaction,"that occasionally causes a systemic XXX ; however , little is known about the quantities of YYY allergen required to evoke allergic","Wheat is a food allergen that occasionally causes a systemic allergic reaction; however, little is known about the quantities of wheat allergen required to evoke allergic symptoms.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,0.0,0.0,0.0
218,0.0,0.0,0.0,1.0,0,1,0,1,mushrooms,alzheimer's disease,YYY have been reported in folklore for the management of XXX ( AD ) and diabetes,Mushrooms have been reported in folklore for the management of Alzheimer's disease (AD) and diabetes with limited scientific prove.,DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
378,0.0,0.0,0.7,0.0,1,0,1,0,drugs,infections,"exposure to certain food , YYY , or XXX can trigger acute hemolytic anemia","Although most individuals are asymptomatic, exposure to certain food, drugs, or infections can trigger acute hemolytic anemia.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.1,0.0,1,0,0,0.4,0.0,0.0
348,0.0,1.0,0.0,0.0,0,1,0,1,cherries,gout,"XXX , which are rich in anti-inflammatory and antioxidative bioactive compounds , are proposed to be efficacious in preventing and treating YYY , but recommendations to patients","Cherries, which are rich in anti-inflammatory and antioxidative bioactive compounds, are proposed to be efficacious in preventing and treating gout, but recommendations to patients are conflicting.",DOID:13189,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.5,0.0
326,1.0,1.0,0.0,0.6,0,1,0,1,symptomatic slow-acting drugs,osteoarthritis,of glucosamine and chondroitin as XXX for YYY ( SYSADOAs ) with impact,Evidence supports the use of glucosamine and chondroitin as symptomatic slow-acting drugs for osteoarthritis (SYSADOAs) with impact on OA symptoms and disease-modifying effects in the long term.,DOID:8398,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
103,0.0,0.0,1.0,0.0,1,0,0,0,fruit consumption,cardiovascular disease,", a higher level of YYY has been associated with a lower risk of XXX , but little is known","In Western populations, a higher level of fruit consumption has been associated with a lower risk of cardiovascular disease, but little is known about such associations in China, where the consumption level is low and rates of stroke are high.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,0,1,0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0,1,0,1,beer,inflammation,"the hop-derived bitter compounds in YYY , prevents XXX and Alzheimer 's disease pathology","We previously demonstrated that the consumption of iso-ÃÂÃÂÃÂÃÂ±-acids (IAA), the hop-derived bitter compounds in beer, prevents inflammation and Alzheimer's disease pathology in model mice.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
271,0.0,0.0,1.0,0.0,1,0,1,0,diseased turkey,infectious bronchitis,"( N ) gene of XXX virus ( IBV ) and turkey coronaviruses ( TCoV ) , coronaviruses were identified in 37 % of the intestinal samples collected from YYY flocks .","Using a newly designed real-time reverse transcriptase-polymerase chain reaction assay specific for the nucleocapsid (N) gene of infectious bronchitis virus (IBV) and turkey coronaviruses (TCoV), coronaviruses were identified in 37% of the intestinal samples collected from diseased turkey flocks.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.8,0,0,0,1.0,0.0,0.0
95,0.1,1.0,0.0,1.0,0,1,0,1,fruit,cardiovascular and cerebrovascular diseases,considered a protective effect against XXX XXX YYY ( CVDs ) .,Fruit and vegetable consumption was considered a protective effect against cardiovascular and cerebrovascular diseases (CVDs).,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0,1,0,0.0,1.0,0.0
261,1.0,0.0,1.0,0.0,1,0,1,0,ammonia,respiratory symptoms,"High endotoxin , YYY , and dust levels contribute to acute and chronic XXX in people who work in","High endotoxin, ammonia, and dust levels contribute to acute and chronic respiratory symptoms in people who work in these settings.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,1.0
395,0.0,1.0,0.0,1.0,0,1,0,1,tea infusion,paraguariensis,The results of the I. XXX infusions made at 65ÃÂÃÂÃÂÃÂ°C and at 75ÃÂÃÂÃÂÃÂ° C show that there was no significant difference between both temperatures when preparing the YYY in relation to the presence,"The results of the I. paraguariensis infusions made at 65ÃÂÃÂÃÂÃÂ°C and at 75ÃÂÃÂÃÂÃÂ° C show that there was no significant difference between both temperatures when preparing the tea infusion in relation to the presence of Al, methylxanthines, phenolic compounds and flavonoids.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
